"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN012190100","POONA, IN","2015-02-25",,"77","94",
"IN012190100","POONA, IN","2015-02-26",,"74","92",
"IN012190100","POONA, IN","2015-02-27",,"74","90",
"IN012190100","POONA, IN","2015-02-28",,"69","84",
"IN012190100","POONA, IN","2015-03-01",,"63","66",
"IN012190100","POONA, IN","2015-03-02",,"69","81",
"IN012190100","POONA, IN","2015-03-03",,"65","79",
"IN012190100","POONA, IN","2015-03-04",,"67","82",
"IN012190100","POONA, IN","2015-03-05",,"72","90",
"IN012190100","POONA, IN","2015-03-06",,"74","91",
"IN012190100","POONA, IN","2015-03-07",,"75","92",
"IN012190100","POONA, IN","2015-03-08",,"75","93",
"IN012190100","POONA, IN","2015-03-09",,"77","93",
"IN012190100","POONA, IN","2015-03-10",,"75","90",
"IN012190100","POONA, IN","2015-03-11",,"77","91",
"IN012190100","POONA, IN","2015-03-12",,"77","92","64"
"IN012190100","POONA, IN","2015-03-13",,"78","93","61"
"IN012190100","POONA, IN","2015-03-14","0.00","78","92","64"
"IN012190100","POONA, IN","2015-03-15",,"75","89","62"
"IN012190100","POONA, IN","2015-03-16",,"75","89","61"
"IN012190100","POONA, IN","2015-03-17",,"76","93","59"
"IN012190100","POONA, IN","2015-03-18",,"79","95","60"
"IN012190100","POONA, IN","2015-03-19",,"80","96","61"
"IN012190100","POONA, IN","2015-03-20",,"81","97","64"
"IN012190100","POONA, IN","2015-03-21",,"83","99","67"
"IN012190100","POONA, IN","2015-03-22",,"83","100","66"
"IN012190100","POONA, IN","2015-03-23",,"83","100","67"
"IN012190100","POONA, IN","2015-03-24",,"83","100",
"IN012190100","POONA, IN","2015-03-25",,"83","100","65"
"IN012190100","POONA, IN","2015-03-26",,"84","100","68"
"IN012190100","POONA, IN","2015-03-27",,"85","100","70"
"IN012190100","POONA, IN","2015-03-28",,"82",,"69"
"IN012190100","POONA, IN","2015-03-29","0.03","78","97",
"IN012190100","POONA, IN","2015-03-30","0.12","80","95",
"IN012190100","POONA, IN","2015-03-31","0.00","78","96","62"
"IN012190100","POONA, IN","2015-04-01",,"79","97","59"
"IN012190100","POONA, IN","2015-04-02",,"81","99","60"
"IN012190100","POONA, IN","2015-04-03",,"80","93","62"
"IN012190100","POONA, IN","2015-04-04",,"78","94","59"
"IN012190100","POONA, IN","2015-04-05",,"79","96","58"
"IN012190100","POONA, IN","2015-04-06",,"82","99","59"
"IN012190100","POONA, IN","2015-04-07",,"80","99","60"
"IN012190100","POONA, IN","2015-04-29",,"88","102","72"
"IN012190100","POONA, IN","2015-04-30",,"87","102","71"
"IN012190100","POONA, IN","2015-05-01",,"84","99","65"
"IN012190100","POONA, IN","2015-05-02",,"87","104","65"
"IN012190100","POONA, IN","2015-05-03",,"88",,"71"
"IN012190100","POONA, IN","2015-05-04",,"89","105","71"
"IN012190100","POONA, IN","2015-05-05",,"82","101",
"IN012190100","POONA, IN","2015-05-06",,"85","100","68"
"IN012190100","POONA, IN","2015-05-07",,"88","104",
"IN012190100","POONA, IN","2015-05-08",,"90","105",
"IN012190100","POONA, IN","2015-05-09",,"91",,"76"
"IN012190100","POONA, IN","2015-05-10","0.02","87","102","70"
"IN012190100","POONA, IN","2015-05-11","0.00","90","105","68"
"IN012190100","POONA, IN","2015-05-12",,"89","102",
"IN012190100","POONA, IN","2015-05-13",,"82","98",
"IN012190100","POONA, IN","2015-05-14",,"81","91",
"IN012190100","POONA, IN","2015-05-15",,"82","97","74"
"IN012190100","POONA, IN","2015-05-16",,"85","100","73"
"IN012190100","POONA, IN","2015-05-17",,"86","100","75"
"IN012190100","POONA, IN","2015-05-18",,"87","99","75"
"IN012190100","POONA, IN","2015-05-19",,"85","97","75"
"IN012190100","POONA, IN","2015-05-20",,"85","98","74"
"IN012190100","POONA, IN","2015-05-21",,"83","98","74"
"IN012190100","POONA, IN","2015-05-22",,"86","98","74"
"IN012190100","POONA, IN","2015-05-23",,"85","97","75"
"IN012190100","POONA, IN","2015-05-24",,"84","96","74"
"IN012190100","POONA, IN","2015-05-25",,"85","96","75"
"IN012190100","POONA, IN","2015-05-26",,"85","96","75"
"IN012190100","POONA, IN","2015-05-27",,"84","97","73"
"IN012190100","POONA, IN","2015-05-28",,"85",,"74"
"IN012190100","POONA, IN","2015-05-29",,"84","97","74"
"IN012190100","POONA, IN","2015-05-30","0.04","82","92","75"
"IN012190100","POONA, IN","2015-05-31","0.00","87",,"73"
"IN012190100","POONA, IN","2015-06-01",,"83","95",
"IN012190100","POONA, IN","2015-06-02",,"83","96","72"
"IN012190100","POONA, IN","2015-06-03",,"84","99","71"
"IN012190100","POONA, IN","2015-06-04",,"87",,"72"
"IN012190100","POONA, IN","2015-06-05","0.43","80","90","69"
"IN012190100","POONA, IN","2015-06-06","0.12","84","98","70"
"IN012190100","POONA, IN","2015-06-07","0.00","79","93",
"IN012190100","POONA, IN","2015-06-08","0.79","82","97","69"
"IN012190100","POONA, IN","2015-06-09","0.00","83","93","73"
"IN012190100","POONA, IN","2015-06-10","0.47","83","93","73"
"IN012190100","POONA, IN","2015-06-11","0.00","80","92","73"
"IN012190100","POONA, IN","2015-06-12","1.34","80","87","74"
"IN012190100","POONA, IN","2015-06-13","0.00","78","86","74"
"IN012190100","POONA, IN","2015-06-14",,"77","86","72"
"IN012190100","POONA, IN","2015-06-15",,"78","87","73"
"IN012190100","POONA, IN","2015-06-16",,"78","87","71"
"IN012190100","POONA, IN","2015-06-17",,"78","89","72"
"IN012190100","POONA, IN","2015-06-18","0.00","77","85","72"
"IN012190100","POONA, IN","2015-06-19","0.12","77",,"72"
"IN012190100","POONA, IN","2015-06-20","0.16","78","82","72"
"IN012190100","POONA, IN","2015-06-21","0.16","74","81",
"IN012190100","POONA, IN","2015-06-22","2.36","76",,
"IN012190100","POONA, IN","2015-06-23","0.31","75","80","72"
"IN012190100","POONA, IN","2015-06-24","1.73","77","82","73"
"IN012190100","POONA, IN","2015-06-25","0.00","79","85",
"IN012190100","POONA, IN","2015-06-26","0.00","80","86","75"
"IN012190100","POONA, IN","2015-06-27","0.00","80","87","75"
"IN012190100","POONA, IN","2015-06-28",,"80","89","73"
"IN012190100","POONA, IN","2015-06-29","0.02","77","85","71"
"IN012190100","POONA, IN","2015-06-30","0.04","77","86","71"
"IN012190100","POONA, IN","2015-07-01","0.00","79","87","71"
"IN012190100","POONA, IN","2015-07-02",,"80","89","72"
"IN012190100","POONA, IN","2015-07-03",,"79","88","72"
"IN012190100","POONA, IN","2015-07-04",,"80","89","73"
"IN012190100","POONA, IN","2015-07-05",,"80","88",
"IN012190100","POONA, IN","2015-07-06",,"80",,"74"
"IN012190100","POONA, IN","2015-07-07",,"79","86","75"
"IN012190100","POONA, IN","2015-07-08","0.00","77","86","74"
"IN012190100","POONA, IN","2015-07-09","0.08","79","87","73"
"IN012190100","POONA, IN","2015-07-10","0.04","78","86","73"
"IN012190100","POONA, IN","2015-07-11","0.04","79",,"72"
"IN012190100","POONA, IN","2015-07-12","0.00","80","88","74"
"IN012190100","POONA, IN","2015-07-13",,"80","90","73"
"IN012190100","POONA, IN","2015-07-14",,"80","90","72"
"IN012190100","POONA, IN","2015-07-15",,"78","88",
"IN012190100","POONA, IN","2015-07-16",,"78","83",
"IN012190100","POONA, IN","2015-07-17","0.04","80","85","72"
"IN012190100","POONA, IN","2015-07-18","0.02","78","83","74"
"IN012190100","POONA, IN","2015-07-19","0.12","76","84","72"
"IN012190100","POONA, IN","2015-07-20","0.12","76","84","73"
"IN012190100","POONA, IN","2015-07-21","0.35","74",,"72"
"IN012190100","POONA, IN","2015-07-22","0.59","76","82","72"
"IN012190100","POONA, IN","2015-07-23","0.08","76","83","71"
"IN012190100","POONA, IN","2015-07-24","0.02","75","83","71"
"IN012190100","POONA, IN","2015-07-25","0.12","76","82","72"
"IN012190100","POONA, IN","2015-07-26","0.04","76","82","72"
"IN012190100","POONA, IN","2015-07-27","0.03","75","82","72"
"IN012190100","POONA, IN","2015-07-28","0.35","76","83","69"
"IN012190100","POONA, IN","2015-07-29","0.08","74","81","71"
"IN012190100","POONA, IN","2015-07-30","0.24","74","79","72"
"IN012190100","POONA, IN","2015-07-31","0.04","78","86","71"
"IN012190100","POONA, IN","2015-08-01","0.03","78",,"72"
"IN012190100","POONA, IN","2015-08-02","0.02","77","88","71"
"IN012190100","POONA, IN","2015-08-03","0.00","78","86","73"
"IN012190100","POONA, IN","2015-08-04",,"77","82",
"IN012190100","POONA, IN","2015-08-05","0.12","75","79","71"
"IN012190100","POONA, IN","2015-08-06","0.08","77","84","72"
"IN012190100","POONA, IN","2015-08-07","0.02","76","84","72"
"IN012190100","POONA, IN","2015-08-08","0.04","76","82","72"
"IN012190100","POONA, IN","2015-08-09","0.01","75","85","70"
"IN012190100","POONA, IN","2015-08-10","0.01","77","85","71"
"IN012190100","POONA, IN","2015-08-11","0.00","77","87","70"
"IN012190100","POONA, IN","2015-08-12","0.12","75","82","71"
"IN012190100","POONA, IN","2015-08-13","0.00","75","81","71"
"IN012190100","POONA, IN","2015-08-14","0.12","77","85","71"
"IN012190100","POONA, IN","2015-08-15","0.01","78","86","71"
"IN012190100","POONA, IN","2015-08-16","0.00","75","86","70"
"IN012190100","POONA, IN","2015-08-17","0.03","77","87","69"
"IN012190100","POONA, IN","2015-08-18","0.00","78","87","71"
"IN012190100","POONA, IN","2015-08-19",,"80","88","69"
"IN012190100","POONA, IN","2015-08-20",,"79","89","68"
"IN012190100","POONA, IN","2015-08-21",,"78",,"71"
"IN012190100","POONA, IN","2015-08-22","0.00","76",,
"IN012190100","POONA, IN","2015-08-23","0.01","77","86","70"
"IN012190100","POONA, IN","2015-08-24","0.01","78","85","71"
"IN012190100","POONA, IN","2015-08-25","0.00","74","82","70"
"IN012190100","POONA, IN","2015-08-26","0.08","77","86","71"
"IN012190100","POONA, IN","2015-08-27","0.00","76","82","71"
"IN012190100","POONA, IN","2015-08-28","0.08","74",,"71"
"IN012190100","POONA, IN","2015-08-29","0.20","76","87","71"
"IN012190100","POONA, IN","2015-08-30","0.00","76","84","71"
"IN012190100","POONA, IN","2015-08-31","0.02","77","87","69"
"IN012190100","POONA, IN","2015-09-01","0.01","77","87","71"
"IN012190100","POONA, IN","2015-09-02","0.00","76","87","67"
"IN012190100","POONA, IN","2015-09-03",,"77","87","64"
"IN012190100","POONA, IN","2015-09-04",,"78","92","69"
"IN012190100","POONA, IN","2015-09-05",,"81","92","70"
"IN012190100","POONA, IN","2015-09-06",,"80","91","70"
"IN012190100","POONA, IN","2015-09-07",,"79","89","70"
"IN012190100","POONA, IN","2015-09-08",,"78","87","70"
"IN012190100","POONA, IN","2015-09-09",,"75","86",
"IN012190100","POONA, IN","2015-09-10","0.63","76","84","70"
"IN012190100","POONA, IN","2015-09-11","0.31","76",,"69"
"IN012190100","POONA, IN","2015-09-12","0.00","77","89","71"
"IN012190100","POONA, IN","2015-09-13","1.93","77",,"71"
"IN012190100","POONA, IN","2015-09-14","0.04","77","86","72"
"IN012190100","POONA, IN","2015-09-15","0.02","77","86",
"IN012190100","POONA, IN","2015-09-16","0.87","78","87","70"
"IN012190100","POONA, IN","2015-09-17","0.02","79","87","73"
"IN012190100","POONA, IN","2015-09-18","0.35","75","77","72"
"IN012190100","POONA, IN","2015-09-19","1.57","77",,
"IN012190100","POONA, IN","2015-09-20","0.16","76","82","71"
"IN012190100","POONA, IN","2015-09-21","0.00","77","86","70"
"IN012190100","POONA, IN","2015-09-22","0.00","77",,"71"
"IN012190100","POONA, IN","2015-09-23",,"79","89","70"
"IN012190100","POONA, IN","2015-09-24",,"78","88","70"
"IN012190100","POONA, IN","2015-09-25",,"76","88","67"
"IN012190100","POONA, IN","2015-09-26",,"77","90",
"IN012190100","POONA, IN","2015-09-27",,"77","91","65"
"IN012190100","POONA, IN","2015-09-28",,"80",,
"IN012190100","POONA, IN","2015-09-29",,"79","91","69"
"IN012190100","POONA, IN","2015-09-30",,"83","93","67"
"IN012190100","POONA, IN","2015-10-01",,"82","93",
"IN012190100","POONA, IN","2015-10-02",,"76","90","71"
"IN012190100","POONA, IN","2015-10-03",,"76","87","70"
"IN012190100","POONA, IN","2015-10-04","0.35","76","87","71"
"IN012190100","POONA, IN","2015-10-05","0.08","78","89","71"
"IN012190100","POONA, IN","2015-10-06","0.00","77","90","67"
"IN012190100","POONA, IN","2015-10-07",,"78","91","63"
"IN012190100","POONA, IN","2015-10-08",,"79","90","64"
"IN012190100","POONA, IN","2015-10-09",,"80","91","70"
"IN012190100","POONA, IN","2015-10-10",,"79","89","72"
"IN012190100","POONA, IN","2015-10-11",,"76","88",
"IN012190100","POONA, IN","2015-10-12","1.14","78","88","69"
"IN012190100","POONA, IN","2015-10-13","0.00","80","93","70"
"IN012190100","POONA, IN","2015-10-14",,"80",,"69"
"IN012190100","POONA, IN","2015-10-15",,"81","94","67"
"IN012190100","POONA, IN","2015-10-16",,"85",,"65"
"IN012190100","POONA, IN","2015-10-17",,"82","91","67"
"IN012190100","POONA, IN","2015-10-18",,"79",,
"IN012190100","POONA, IN","2015-10-19",,"80","92",
"IN012190100","POONA, IN","2015-10-20",,"78","93","65"
"IN012190100","POONA, IN","2015-10-21",,"78","93","67"
"IN012190100","POONA, IN","2015-10-22",,"80","94","67"
"IN012190100","POONA, IN","2015-10-23",,"81","93","68"
"IN012190100","POONA, IN","2015-10-24",,"83","93","70"
"IN012190100","POONA, IN","2015-10-25",,"82","92","73"
"IN012190100","POONA, IN","2015-10-26",,"80","91","72"
"IN012190100","POONA, IN","2015-10-27","0.00","78","91",
"IN012190100","POONA, IN","2015-10-28","0.00","75","90","65"
"IN012190100","POONA, IN","2015-10-29",,"77","89","67"
"IN012190100","POONA, IN","2015-10-30",,"77","91","64"
"IN012190100","POONA, IN","2015-10-31",,"76","90","64"
"IN012190100","POONA, IN","2015-11-01",,"75","89","63"
"IN012190100","POONA, IN","2015-11-02",,"73","92","62"
"IN012190100","POONA, IN","2015-11-03",,"77","91","61"
"IN012190100","POONA, IN","2015-11-04",,"77","93","64"
"IN012190100","POONA, IN","2015-11-05",,"79","92","65"
"IN012190100","POONA, IN","2015-11-06",,"79","92","66"
"IN012190100","POONA, IN","2015-11-07",,"77","92","64"
"IN012190100","POONA, IN","2015-11-08",,"76","91","63"
"IN012190100","POONA, IN","2015-11-09",,"76","89","61"
"IN012190100","POONA, IN","2015-11-10",,"74","88","59"
"IN012190100","POONA, IN","2015-11-11",,"76","91","58"
"IN012190100","POONA, IN","2015-11-12",,"76","91","62"
"IN012190100","POONA, IN","2015-11-13",,"76","91","57"
"IN012190100","POONA, IN","2015-11-14",,"74","90","59"
"IN012190100","POONA, IN","2015-11-15",,"72","90","58"
"IN012190100","POONA, IN","2015-11-16",,"75",,
"IN012190100","POONA, IN","2015-11-17",,"73","89","57"
"IN012190100","POONA, IN","2015-11-18",,"72","89","55"
"IN012190100","POONA, IN","2015-11-19",,"70","87","55"
"IN012190100","POONA, IN","2015-11-20",,"76","86","55"
"IN012190100","POONA, IN","2015-11-21",,"78","85","68"
"IN012190100","POONA, IN","2015-11-22","0.02","76",,"69"
"IN012190100","POONA, IN","2015-11-23","3.74","72","85",
"IN012190100","POONA, IN","2015-11-24","0.55","76","84","67"
"IN012190100","POONA, IN","2015-11-25","0.00","76","86","69"
"IN012190100","POONA, IN","2015-11-26",,"76","88","65"
"IN012190100","POONA, IN","2015-11-27",,"76","88","66"
"IN012190100","POONA, IN","2015-11-28",,"76","89","66"
"IN012190100","POONA, IN","2015-11-29",,"74","89","64"
"IN012190100","POONA, IN","2015-11-30",,"74","88","61"
"IN012190100","POONA, IN","2015-12-01",,"75",,"64"
"IN012190100","POONA, IN","2015-12-02",,"75","89","64"
"IN012190100","POONA, IN","2015-12-03",,"74","88","63"
"IN012190100","POONA, IN","2015-12-04",,"73","88","62"
"IN012190100","POONA, IN","2015-12-05",,"71","87","59"
"IN012190100","POONA, IN","2015-12-06",,"72","86","58"
"IN012190100","POONA, IN","2015-12-07",,"69","86","55"
"IN012190100","POONA, IN","2015-12-08",,"69","86","55"
"IN012190100","POONA, IN","2015-12-09",,"67",,"54"
"IN012190100","POONA, IN","2015-12-10",,"74","90","57"
"IN012190100","POONA, IN","2015-12-11",,"75","89",
"IN012190100","POONA, IN","2015-12-12",,"74","92","59"
"IN012190100","POONA, IN","2015-12-13",,"74","93","60"
"IN012190100","POONA, IN","2015-12-14",,"76","91","62"
"IN012190100","POONA, IN","2015-12-15",,"76","91",
"IN012190100","POONA, IN","2015-12-16",,"75","91","63"
"IN012190100","POONA, IN","2015-12-17",,"73","90",
"IN012190100","POONA, IN","2015-12-18",,"71","86","57"
"IN012190100","POONA, IN","2015-12-19",,"72","88","57"
"IN012190100","POONA, IN","2015-12-20",,"73","89","60"
"IN012190100","POONA, IN","2015-12-21",,"71","87","59"
"IN012190100","POONA, IN","2015-12-22",,"72","84","55"
"IN012190100","POONA, IN","2015-12-23",,"68","87","50"
"IN012190100","POONA, IN","2015-12-24",,"65","80","50"
"IN012190100","POONA, IN","2015-12-25",,"58","78",
"IN012190100","POONA, IN","2015-12-26",,"62","80","44"
"IN012190100","POONA, IN","2015-12-27",,"68","82","44"
"IN012190100","POONA, IN","2015-12-28",,"70","86","48"
"IN012190100","POONA, IN","2015-12-29",,"69","89","49"
"IN012190100","POONA, IN","2015-12-30",,"69","90","49"
"IN012190100","POONA, IN","2015-12-31",,"68","89","51"
"IN012190100","POONA, IN","2016-01-01",,"68","90","51"
"IN012190100","POONA, IN","2016-01-02",,"69","90","51"
"IN012190100","POONA, IN","2016-01-03",,"67","89",
"IN012190100","POONA, IN","2016-01-04",,"67","88","49"
"IN012190100","POONA, IN","2016-01-05",,"67","88","51"
"IN012190100","POONA, IN","2016-01-06",,"68","86","52"
"IN012190100","POONA, IN","2016-01-07",,"70",,"57"
"IN012190100","POONA, IN","2016-01-08",,"68","87","54"
"IN012190100","POONA, IN","2016-01-09",,"69","86","52"
"IN012190100","POONA, IN","2016-01-10",,"67","86","52"
"IN012190100","POONA, IN","2016-01-11",,"67","86","51"
"IN012190100","POONA, IN","2016-01-12",,"68","87","51"
"IN012190100","POONA, IN","2016-01-13",,"69",,"53"
"IN012190100","POONA, IN","2016-01-14",,"69",,"53"
"IN012190100","POONA, IN","2016-01-15",,"69",,"55"
"IN012190100","POONA, IN","2016-01-16",,"70",,
"IN012190100","POONA, IN","2016-01-17",,"66",,"51"
"IN012190100","POONA, IN","2016-01-18",,"66",,"51"
"IN012190100","POONA, IN","2016-01-19",,"64",,"49"
"IN012190100","POONA, IN","2016-01-20",,"63",,"47"
"IN012190100","POONA, IN","2016-01-21",,"62",,"46"
"IN012190100","POONA, IN","2016-01-22",,"63",,"45"
"IN012190100","POONA, IN","2016-01-23",,"66",,"48"
"IN012190100","POONA, IN","2016-01-24",,"69",,"54"
"IN012190100","POONA, IN","2016-01-25",,"69",,"54"
"IN012190100","POONA, IN","2016-01-26",,"70",,"51"
"IN012190100","POONA, IN","2016-01-27",,"69",,"52"
"IN012190100","POONA, IN","2016-01-28",,"71",,"49"
"IN012190100","POONA, IN","2016-01-29",,"70",,"52"
"IN012190100","POONA, IN","2016-01-30",,"70",,"53"
"IN012190100","POONA, IN","2016-01-31",,"74",,"56"
"IN012190100","POONA, IN","2016-02-01",,"73",,"56"
"IN012190100","POONA, IN","2016-02-02",,"72",,
"IN012190100","POONA, IN","2016-02-03",,"71",,"51"
"IN012190100","POONA, IN","2016-02-04",,"68",,"48"
"IN012190100","POONA, IN","2016-02-05",,"70",,"50"
"IN012190100","POONA, IN","2016-02-06",,"71",,"53"
"IN012190100","POONA, IN","2016-02-07",,"70",,
"IN012190100","POONA, IN","2016-02-08",,"71",,"53"
"IN012190100","POONA, IN","2016-02-09",,"75",,
"IN012190100","POONA, IN","2016-02-10",,"74",,"60"
"IN012190100","POONA, IN","2016-02-11",,"72",,
"IN012190100","POONA, IN","2016-02-12",,"70",,"58"
"IN012190100","POONA, IN","2016-02-13",,"71",,"55"
"IN012190100","POONA, IN","2016-02-14",,"73",,"54"
"IN012190100","POONA, IN","2016-02-15",,"75",,"61"
"IN012190100","POONA, IN","2016-02-16",,"77",,"60"
"IN012190100","POONA, IN","2016-02-17",,"76",,"62"
"IN012190100","POONA, IN","2016-02-18",,"77",,"57"
"IN012190100","POONA, IN","2016-02-19",,"78",,"64"
"IN012190100","POONA, IN","2016-02-20",,"80",,"64"
"IN012190100","POONA, IN","2016-02-21",,"80",,"67"
"IN012190100","POONA, IN","2016-02-22",,"79",,
"IN012190100","POONA, IN","2016-02-23",,"79",,"60"
"IN012190100","POONA, IN","2016-02-24",,"74",,"58"
"IN012190100","POONA, IN","2016-02-25",,"75",,"56"
"IN012190100","POONA, IN","2016-02-26",,"76",,"58"
"IN012190100","POONA, IN","2016-02-27",,"79",,"59"
"IN012190100","POONA, IN","2016-02-28",,"81",,"64"
"IN012190100","POONA, IN","2016-02-29",,"81",,"69"
